"date","commodity","country","district","grade","price_type","price_lkr_per_kg","currency","unit","market_level","frequency","source","source_url"
"2025-12-23","black_pepper","Sri Lanka","National","Grade 2","average","1725.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kandy","Grade 1","average","2018.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kandy","Grade 2","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Matale","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Matale","Grade 1","average","2048.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1993.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","1960.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1850.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1820.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2080.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Badulla","Grade 1","average","2026.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Colombo","Grade 1","average","1888.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1990.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Galle","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Galle","Grade 1","average","1925.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Matara","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Matara","Grade 1","average","1938.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Hambantota","Grade 1","average","1966.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2080.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","National","Grade 1","highest","2150.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","National","Grade 1","average","1994.43","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","National","Grade 2","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-16","black_pepper","Sri Lanka","National","Grade 2","average","1860.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kandy","Grade 1","average","2005.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kandy","Grade 2","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kandy","Grade 2","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Matale","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Matale","Grade 1","average","2035.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Nuwara_eliya","Grade 1","average","1995.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2066.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1860.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1850.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Badulla","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Badulla","Grade 1","average","1988.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kurunegala","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kurunegala","Grade 1","average","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Colombo","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Colombo","Grade 1","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Gampaha","Grade 1","highest","2100.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Gampaha","Grade 1","average","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kalutara","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Kalutara","Grade 1","average","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Galle","Grade 1","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Galle","Grade 1","average","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Matara","Grade 1","highest","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Matara","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Hambantota","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Hambantota","Grade 1","average","1966.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Monaragala","Grade 1","highest","2075.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","Monaragala","Grade 1","average","2055.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","National","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","National","Grade 1","average","1988.57","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","National","Grade 2","highest","1900.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-09","black_pepper","Sri Lanka","National","Grade 2","average","1875.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Kandy","Grade 1","highest","2050.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Kandy","Grade 1","average","1983.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Matale","Grade 1","highest","2000.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Matale","Grade 1","average","1990.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Kegalle","Grade 1","highest","2200.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Kegalle","Grade 1","average","2088.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Ratnapura","Grade 1","highest","1980.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Ratnapura","Grade 1","average","1950.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Ratnapura","Grade 2","highest","1820.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
"2025-12-02","black_pepper","Sri Lanka","Ratnapura","Grade 2","average","1800.0","LKR","kg","farm_gate","weekly","Department of Export Agriculture","https://exagri.info/mkt/index.html"
